local_datetime,canopy_cover,species,site,method
,93.1,Unknown,368_36,Green Canopy Cover Estimation from Field Scanner RGB images
,79.2,Unknown,135_12,Green Canopy Cover Estimation from Field Scanner RGB images
,72.8,Unknown,246_69,Green Canopy Cover Estimation from Field Scanner RGB images
,99.7,Unknown,437_34,Green Canopy Cover Estimation from Field Scanner RGB images
,90.2,Unknown,299_38,Green Canopy Cover Estimation from Field Scanner RGB images
,84.8,Unknown,45_52,Green Canopy Cover Estimation from Field Scanner RGB images
,80.9,Unknown,174_68,Green Canopy Cover Estimation from Field Scanner RGB images
,91.4,Unknown,54_33,Green Canopy Cover Estimation from Field Scanner RGB images
,89.7,Unknown,291_22,Green Canopy Cover Estimation from Field Scanner RGB images
,90.4,Unknown,136_10,Green Canopy Cover Estimation from Field Scanner RGB images
,85.9,Unknown,47_47,Green Canopy Cover Estimation from Field Scanner RGB images
,84.2,Unknown,394_53,Green Canopy Cover Estimation from Field Scanner RGB images
,90.1,Unknown,61_20,Green Canopy Cover Estimation from Field Scanner RGB images
,92.9,Unknown,283_5,Green Canopy Cover Estimation from Field Scanner RGB images
,87.7,Unknown,330_41,Green Canopy Cover Estimation from Field Scanner RGB images
,80,Unknown,284_8,Green Canopy Cover Estimation from Field Scanner RGB images
,91.6,Unknown,94_47,Green Canopy Cover Estimation from Field Scanner RGB images
,96.3,Unknown,103_65,Green Canopy Cover Estimation from Field Scanner RGB images
,74.3,Unknown,184_53,Green Canopy Cover Estimation from Field Scanner RGB images
,94,Unknown,341_19,Green Canopy Cover Estimation from Field Scanner RGB images
,92,Unknown,137_8,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,375_50,Green Canopy Cover Estimation from Field Scanner RGB images
,94.6,Unknown,397_47,Green Canopy Cover Estimation from Field Scanner RGB images
,97.7,Unknown,90_39,Green Canopy Cover Estimation from Field Scanner RGB images
,100,Unknown,21_41,Green Canopy Cover Estimation from Field Scanner RGB images
,85.8,Unknown,237_53,Green Canopy Cover Estimation from Field Scanner RGB images
,91.5,Unknown,225_30,Green Canopy Cover Estimation from Field Scanner RGB images
,90.6,Unknown,335_32,Green Canopy Cover Estimation from Field Scanner RGB images
,77.7,Unknown,319_63,Green Canopy Cover Estimation from Field Scanner RGB images
,80.5,Unknown,228_35,Green Canopy Cover Estimation from Field Scanner RGB images
,98.1,Unknown,448_56,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,50_42,Green Canopy Cover Estimation from Field Scanner RGB images
,93.5,Unknown,154_28,Green Canopy Cover Estimation from Field Scanner RGB images
,94.1,Unknown,204_14,Green Canopy Cover Estimation from Field Scanner RGB images
,84.1,Unknown,37_68,Green Canopy Cover Estimation from Field Scanner RGB images
,96,Unknown,83_26,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,414_13,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,300_40,Green Canopy Cover Estimation from Field Scanner RGB images
,85,Unknown,399_44,Green Canopy Cover Estimation from Field Scanner RGB images
,99.9,Unknown,90_40,Green Canopy Cover Estimation from Field Scanner RGB images
,84,Unknown,35_69,Green Canopy Cover Estimation from Field Scanner RGB images
,89.2,Unknown,30_60,Green Canopy Cover Estimation from Field Scanner RGB images
,91.8,Unknown,224_28,Green Canopy Cover Estimation from Field Scanner RGB images
,77.3,Unknown,322_57,Green Canopy Cover Estimation from Field Scanner RGB images
,95.6,Unknown,442_43,Green Canopy Cover Estimation from Field Scanner RGB images
,62.2,Unknown,314_67,Green Canopy Cover Estimation from Field Scanner RGB images
,91.4,Unknown,272_17,Green Canopy Cover Estimation from Field Scanner RGB images
,78,Unknown,256_50,Green Canopy Cover Estimation from Field Scanner RGB images
,94.2,Unknown,54_34,Green Canopy Cover Estimation from Field Scanner RGB images
,95.5,Unknown,190_42,Green Canopy Cover Estimation from Field Scanner RGB images
,91.9,Unknown,259_44,Green Canopy Cover Estimation from Field Scanner RGB images
,71.4,Unknown,383_66,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,105_70,Green Canopy Cover Estimation from Field Scanner RGB images
,93.2,Unknown,349_3,Green Canopy Cover Estimation from Field Scanner RGB images
,86.9,Unknown,197_27,Green Canopy Cover Estimation from Field Scanner RGB images
,86.5,Unknown,333_36,Green Canopy Cover Estimation from Field Scanner RGB images
,92.5,Unknown,380_60,Green Canopy Cover Estimation from Field Scanner RGB images
,73.6,Unknown,386_69,Green Canopy Cover Estimation from Field Scanner RGB images
,89.7,Unknown,3_6,Green Canopy Cover Estimation from Field Scanner RGB images
,92.8,Unknown,234_47,Green Canopy Cover Estimation from Field Scanner RGB images
,69.7,Unknown,249_64,Green Canopy Cover Estimation from Field Scanner RGB images
,97.7,Unknown,297_33,Green Canopy Cover Estimation from Field Scanner RGB images
,78.4,Unknown,146_11,Green Canopy Cover Estimation from Field Scanner RGB images
,84.3,Unknown,396_49,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,121_39,Green Canopy Cover Estimation from Field Scanner RGB images
,94.6,Unknown,393_55,Green Canopy Cover Estimation from Field Scanner RGB images
,93,Unknown,269_23,Green Canopy Cover Estimation from Field Scanner RGB images
,83.4,Unknown,369_37,Green Canopy Cover Estimation from Field Scanner RGB images
,97.6,Unknown,79_18,Green Canopy Cover Estimation from Field Scanner RGB images
,55.9,Unknown,207_7,Green Canopy Cover Estimation from Field Scanner RGB images
,87.6,Unknown,55_32,Green Canopy Cover Estimation from Field Scanner RGB images
,73.5,Unknown,316_69,Green Canopy Cover Estimation from Field Scanner RGB images
,57.9,Unknown,199_23,Green Canopy Cover Estimation from Field Scanner RGB images
,82.6,Unknown,354_7,Green Canopy Cover Estimation from Field Scanner RGB images
,93.2,Unknown,423_5,Green Canopy Cover Estimation from Field Scanner RGB images
,72.1,Unknown,152_23,Green Canopy Cover Estimation from Field Scanner RGB images
,87.9,Unknown,276_9,Green Canopy Cover Estimation from Field Scanner RGB images
,98.5,Unknown,404_34,Green Canopy Cover Estimation from Field Scanner RGB images
,81.2,Unknown,56_30,Green Canopy Cover Estimation from Field Scanner RGB images
,38.6,Unknown,22_44,Green Canopy Cover Estimation from Field Scanner RGB images
,72.1,Unknown,208_6,Green Canopy Cover Estimation from Field Scanner RGB images
,97,Unknown,403_36,Green Canopy Cover Estimation from Field Scanner RGB images
,67.5,Unknown,27_54,Green Canopy Cover Estimation from Field Scanner RGB images
,85.9,Unknown,359_17,Green Canopy Cover Estimation from Field Scanner RGB images
,94.1,Unknown,181_60,Green Canopy Cover Estimation from Field Scanner RGB images
,89.2,Unknown,48_45,Green Canopy Cover Estimation from Field Scanner RGB images
,86.8,Unknown,64_14,Green Canopy Cover Estimation from Field Scanner RGB images
,78.1,Unknown,14_28,Green Canopy Cover Estimation from Field Scanner RGB images
,97.5,Unknown,103_66,Green Canopy Cover Estimation from Field Scanner RGB images
,98,Unknown,143_5,Green Canopy Cover Estimation from Field Scanner RGB images
,91.2,Unknown,81_22,Green Canopy Cover Estimation from Field Scanner RGB images
,78.5,Unknown,193_35,Green Canopy Cover Estimation from Field Scanner RGB images
,95.7,Unknown,358_16,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,402_37,Green Canopy Cover Estimation from Field Scanner RGB images
,93.9,Unknown,264_33,Green Canopy Cover Estimation from Field Scanner RGB images
,87.5,Unknown,73_6,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,401_40,Green Canopy Cover Estimation from Field Scanner RGB images
,73.9,Unknown,38_65,Green Canopy Cover Estimation from Field Scanner RGB images
,90.9,Unknown,12_23,Green Canopy Cover Estimation from Field Scanner RGB images
,57.7,Unknown,364_27,Green Canopy Cover Estimation from Field Scanner RGB images
,89.1,Unknown,408_26,Green Canopy Cover Estimation from Field Scanner RGB images
,89,Unknown,98_55,Green Canopy Cover Estimation from Field Scanner RGB images
,96.8,Unknown,18_35,Green Canopy Cover Estimation from Field Scanner RGB images
,80.9,Unknown,313_65,Green Canopy Cover Estimation from Field Scanner RGB images
,83.5,Unknown,55_31,Green Canopy Cover Estimation from Field Scanner RGB images
,82.9,Unknown,170_60,Green Canopy Cover Estimation from Field Scanner RGB images
,94,Unknown,215_9,Green Canopy Cover Estimation from Field Scanner RGB images
,84.7,Unknown,112_57,Green Canopy Cover Estimation from Field Scanner RGB images
,72,Unknown,84_28,Green Canopy Cover Estimation from Field Scanner RGB images
,92.1,Unknown,128_25,Green Canopy Cover Estimation from Field Scanner RGB images
,70.8,Unknown,152_24,Green Canopy Cover Estimation from Field Scanner RGB images
,69.9,Unknown,131_19,Green Canopy Cover Estimation from Field Scanner RGB images
,64.6,Unknown,65_12,Green Canopy Cover Estimation from Field Scanner RGB images
,49.5,Unknown,24_48,Green Canopy Cover Estimation from Field Scanner RGB images
,86.2,Unknown,165_50,Green Canopy Cover Estimation from Field Scanner RGB images
,71,Unknown,2_4,Green Canopy Cover Estimation from Field Scanner RGB images
,97.9,Unknown,433_26,Green Canopy Cover Estimation from Field Scanner RGB images
,75.8,Unknown,108_65,Green Canopy Cover Estimation from Field Scanner RGB images
,98.4,Unknown,298_35,Green Canopy Cover Estimation from Field Scanner RGB images
,95.3,Unknown,376_51,Green Canopy Cover Estimation from Field Scanner RGB images
,61.2,Unknown,247_68,Green Canopy Cover Estimation from Field Scanner RGB images
,89.7,Unknown,45_51,Green Canopy Cover Estimation from Field Scanner RGB images
,84.5,Unknown,81_21,Green Canopy Cover Estimation from Field Scanner RGB images
,98.2,Unknown,40_61,Green Canopy Cover Estimation from Field Scanner RGB images
,61.6,Unknown,343_15,Green Canopy Cover Estimation from Field Scanner RGB images
,75.6,Unknown,171_62,Green Canopy Cover Estimation from Field Scanner RGB images
,76.3,Unknown,406_30,Green Canopy Cover Estimation from Field Scanner RGB images
,84.1,Unknown,374_48,Green Canopy Cover Estimation from Field Scanner RGB images
,85.4,Unknown,202_18,Green Canopy Cover Estimation from Field Scanner RGB images
,94.2,Unknown,365_29,Green Canopy Cover Estimation from Field Scanner RGB images
,82.6,Unknown,320_62,Green Canopy Cover Estimation from Field Scanner RGB images
,92.5,Unknown,293_26,Green Canopy Cover Estimation from Field Scanner RGB images
,30.4,Unknown,220_19,Green Canopy Cover Estimation from Field Scanner RGB images
,90.9,Unknown,16_31,Green Canopy Cover Estimation from Field Scanner RGB images
,90.4,Unknown,73_5,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,107_68,Green Canopy Cover Estimation from Field Scanner RGB images
,82.7,Unknown,336_30,Green Canopy Cover Estimation from Field Scanner RGB images
,76.3,Unknown,446_51,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,405_31,Green Canopy Cover Estimation from Field Scanner RGB images
,71.4,Unknown,150_20,Green Canopy Cover Estimation from Field Scanner RGB images
,88.9,Unknown,355_9,Green Canopy Cover Estimation from Field Scanner RGB images
,99.1,Unknown,415_11,Green Canopy Cover Estimation from Field Scanner RGB images
,86.4,Unknown,260_41,Green Canopy Cover Estimation from Field Scanner RGB images
,79.3,Unknown,239_57,Green Canopy Cover Estimation from Field Scanner RGB images
,87.9,Unknown,158_36,Green Canopy Cover Estimation from Field Scanner RGB images
,99.8,Unknown,363_25,Green Canopy Cover Estimation from Field Scanner RGB images
,87.7,Unknown,29_58,Green Canopy Cover Estimation from Field Scanner RGB images
,66.3,Unknown,438_36,Green Canopy Cover Estimation from Field Scanner RGB images
,67.9,Unknown,69_4,Green Canopy Cover Estimation from Field Scanner RGB images
,55.7,Unknown,109_64,Green Canopy Cover Estimation from Field Scanner RGB images
,92.3,Unknown,221_21,Green Canopy Cover Estimation from Field Scanner RGB images
,81.3,Unknown,282_4,Green Canopy Cover Estimation from Field Scanner RGB images
,94.2,Unknown,101_62,Green Canopy Cover Estimation from Field Scanner RGB images
,66.2,Unknown,218_16,Green Canopy Cover Estimation from Field Scanner RGB images
,40.8,Unknown,115_51,Green Canopy Cover Estimation from Field Scanner RGB images
,79.2,Unknown,183_55,Green Canopy Cover Estimation from Field Scanner RGB images
,95.8,Unknown,210_2,Green Canopy Cover Estimation from Field Scanner RGB images
,54.3,Unknown,304_48,Green Canopy Cover Estimation from Field Scanner RGB images
,94.5,Unknown,215_10,Green Canopy Cover Estimation from Field Scanner RGB images
,92.9,Unknown,442_44,Green Canopy Cover Estimation from Field Scanner RGB images
,83.4,Unknown,360_20,Green Canopy Cover Estimation from Field Scanner RGB images
,91.4,Unknown,424_7,Green Canopy Cover Estimation from Field Scanner RGB images
,94.5,Unknown,431_22,Green Canopy Cover Estimation from Field Scanner RGB images
,65.5,Unknown,218_15,Green Canopy Cover Estimation from Field Scanner RGB images
,89.2,Unknown,241_61,Green Canopy Cover Estimation from Field Scanner RGB images
,35.9,Unknown,22_43,Green Canopy Cover Estimation from Field Scanner RGB images
,87.2,Unknown,276_10,Green Canopy Cover Estimation from Field Scanner RGB images
,97.9,Unknown,176_69,Green Canopy Cover Estimation from Field Scanner RGB images
,84,Unknown,443_45,Green Canopy Cover Estimation from Field Scanner RGB images
,90.5,Unknown,266_30,Green Canopy Cover Estimation from Field Scanner RGB images
,60.8,Unknown,389_64,Green Canopy Cover Estimation from Field Scanner RGB images
,83.6,Unknown,229_37,Green Canopy Cover Estimation from Field Scanner RGB images
,86.2,Unknown,185_51,Green Canopy Cover Estimation from Field Scanner RGB images
,73.8,Unknown,368_35,Green Canopy Cover Estimation from Field Scanner RGB images
,40.5,Unknown,220_20,Green Canopy Cover Estimation from Field Scanner RGB images
,92.4,Unknown,200_22,Green Canopy Cover Estimation from Field Scanner RGB images
,85.9,Unknown,34_67,Green Canopy Cover Estimation from Field Scanner RGB images
,95.7,Unknown,427_14,Green Canopy Cover Estimation from Field Scanner RGB images
,95.9,Unknown,282_3,Green Canopy Cover Estimation from Field Scanner RGB images
,72.9,Unknown,69_3,Green Canopy Cover Estimation from Field Scanner RGB images
,88.2,Unknown,75_9,Green Canopy Cover Estimation from Field Scanner RGB images
,91.8,Unknown,198_26,Green Canopy Cover Estimation from Field Scanner RGB images
,90.2,Unknown,98_56,Green Canopy Cover Estimation from Field Scanner RGB images
,98.6,Unknown,448_55,Green Canopy Cover Estimation from Field Scanner RGB images
,93.2,Unknown,97_53,Green Canopy Cover Estimation from Field Scanner RGB images
,91.9,Unknown,122_38,Green Canopy Cover Estimation from Field Scanner RGB images
,73.1,Unknown,26_52,Green Canopy Cover Estimation from Field Scanner RGB images
,36.3,Unknown,325_52,Green Canopy Cover Estimation from Field Scanner RGB images
,67.3,Unknown,205_11,Green Canopy Cover Estimation from Field Scanner RGB images
,55.4,Unknown,124_33,Green Canopy Cover Estimation from Field Scanner RGB images
,94.5,Unknown,263_35,Green Canopy Cover Estimation from Field Scanner RGB images
,92.4,Unknown,432_23,Green Canopy Cover Estimation from Field Scanner RGB images
,75,Unknown,235_50,Green Canopy Cover Estimation from Field Scanner RGB images
,83.3,Unknown,1_1,Green Canopy Cover Estimation from Field Scanner RGB images
,88.1,Unknown,157_34,Green Canopy Cover Estimation from Field Scanner RGB images
,94.4,Unknown,328_46,Green Canopy Cover Estimation from Field Scanner RGB images
,77.4,Unknown,315_70,Green Canopy Cover Estimation from Field Scanner RGB images
,70.5,Unknown,175_70,Green Canopy Cover Estimation from Field Scanner RGB images
,67.6,Unknown,201_20,Green Canopy Cover Estimation from Field Scanner RGB images
,87.3,Unknown,231_42,Green Canopy Cover Estimation from Field Scanner RGB images
,86.2,Unknown,13_25,Green Canopy Cover Estimation from Field Scanner RGB images
